date,portfolio_value,cash,return_pct
2025-04-09,6116.886019263744,4813.965821720644,22.337720385274878
2025-04-09,6116.886019263744,4813.965821720644,22.337720385274878
2025-04-10,6621.518251465671,2912.4714280290627,32.43036502931342
2025-04-10,6621.518251465671,2912.4714280290627,32.43036502931342
2025-04-11,6642.65655991853,3700.8164977386878,32.8531311983706
2025-04-11,6642.65655991853,3700.8164977386878,32.8531311983706
2025-04-14,6989.031565145515,2999.322104047106,39.780631302910294
2025-04-14,6989.031565145515,2999.322104047106,39.780631302910294
2025-04-15,7062.033894038525,2749.322104047106,41.24067788077051
2025-04-15,7062.033894038525,2749.322104047106,41.24067788077051
2025-04-16,7021.384931947222,2749.322104047106,40.427698638944435
2025-04-16,7021.384931947222,2749.322104047106,40.427698638944435
2025-04-17,7169.5506649096715,1749.3221040471062,43.39101329819343
2025-04-17,7169.5506649096715,1749.3221040471062,43.39101329819343
2025-04-18,7346.3041495413745,1192.9504674171094,46.92608299082749
2025-04-18,7346.3041495413745,1192.9504674171094,46.92608299082749
2025-04-21,7583.099668427815,128.4908709972772,51.6619933685563
2025-04-21,7583.099668427815,128.4908709972772,51.6619933685563
2025-04-22,7670.89212966879,451.6407406247829,53.41784259337581
2025-04-22,7670.89212966879,451.6407406247829,53.41784259337581
2025-04-23,7896.016009464925,135.49222218743483,57.920320189298515
2025-04-23,7896.016009464925,135.49222218743483,57.920320189298515
2025-04-24,7836.331416368897,173.88306955399796,56.726628327377945
2025-04-24,7836.331416368897,173.88306955399796,56.726628327377945
2025-04-25,8102.401355786388,104.32984173239878,62.04802711572776
2025-04-25,8102.401355786388,104.32984173239878,62.04802711572776
2025-04-28,8262.47690646965,113.33588788476435,65.249538129393
2025-04-28,8262.47690646965,113.33588788476435,65.249538129393
2025-04-29,8263.035668136285,1266.4328761433096,65.26071336272568
2025-04-29,8263.035668136285,1266.4328761433096,65.26071336272568
2025-04-30,8193.675001028409,1266.4328761433096,63.87350002056817
2025-04-30,8193.675001028409,1266.4328761433096,63.87350002056817
2025-05-01,8418.275006857737,297.5510770735692,68.36550013715474
2025-05-01,8418.275006857737,297.5510770735692,68.36550013715474
2025-05-02,8437.256184398155,650.4095080925051,68.7451236879631
2025-05-02,8437.256184398155,650.4095080925051,68.7451236879631
2025-05-05,8557.112663059319,952.3829548025979,71.14225326118638
2025-05-05,8557.112663059319,952.3829548025979,71.14225326118638
2025-05-06,8360.133078935507,952.3829548025979,67.20266157871015
2025-05-06,8360.133078935507,952.3829548025979,67.20266157871015
2025-05-07,8471.700787250487,138.09573870064946,69.43401574500975
2025-05-07,8471.700787250487,138.09573870064946,69.43401574500975
2025-05-08,8916.42955567264,327.3275329631832,78.32859111345279
2025-05-08,8916.42955567264,327.3275329631832,78.32859111345279
2025-05-09,9312.544800088443,194.71332828590033,86.25089600176885
2025-05-09,9312.544800088443,194.71332828590033,86.25089600176885
2025-05-12,10000.165226166293,349.83530900694643,100.00330452332587
2025-05-12,10000.165226166293,349.83530900694643,100.00330452332587
2025-05-13,10136.394118944283,174.91765450347322,102.72788237888565
2025-05-13,10136.394118944283,174.91765450347322,102.72788237888565
2025-05-14,10871.904174950216,157.28691383011136,117.4380834990043
2025-05-14,10871.904174950216,157.28691383011136,117.4380834990043
2025-05-15,11057.238057209308,429.5594172707074,121.14476114418615
2025-05-15,11057.238057209308,429.5594172707074,121.14476114418615
2025-05-16,11210.267526176529,251.33278902791614,124.20535052353058
2025-05-16,11210.267526176529,251.33278902791614,124.20535052353058
2025-05-19,10623.258934092353,1232.4996105948626,112.46517868184706
2025-05-19,10623.258934092353,1232.4996105948626,112.46517868184706
2025-05-20,10615.87773277054,4227.900956534756,112.31755465541077
2025-05-20,10615.87773277054,4227.900956534756,112.31755465541077
2025-05-21,10596.78734655821,4227.900956534756,111.93574693116422
2025-05-21,10596.78734655821,4227.900956534756,111.93574693116422
2025-05-22,10694.42041531009,3935.272998595464,113.88840830620181
2025-05-22,10694.42041531009,3935.272998595464,113.88840830620181
2025-05-23,10787.11051366615,3748.8567450928904,115.74221027332301
2025-05-23,10787.11051366615,3748.8567450928904,115.74221027332301
2025-05-26,10784.364198580579,4044.057306942937,115.68728397161159
2025-05-26,10784.364198580579,4044.057306942937,115.68728397161159
2025-05-27,10778.86772185723,4044.057306942937,115.5773544371446
2025-05-27,10778.86772185723,4044.057306942937,115.5773544371446
2025-05-28,10808.115611272286,3794.057306942937,116.1623122254457
2025-05-28,10808.115611272286,3794.057306942937,116.1623122254457
2025-05-29,11077.323165591713,4073.6224345696605,121.54646331183427
2025-05-29,11077.323165591713,4073.6224345696605,121.54646331183427
2025-05-30,11035.786683860899,3727.240582418613,120.71573367721797
2025-05-30,11035.786683860899,3727.240582418613,120.71573367721797
2025-06-02,11133.920417814657,3948.4559468276116,122.67840835629316
2025-06-02,11133.920417814657,3948.4559468276116,122.67840835629316
2025-06-03,11211.628952493567,4119.011410602307,124.23257904987135
2025-06-03,11211.628952493567,4119.011410602307,124.23257904987135
2025-06-04,11469.33241405688,3964.7772951428256,129.38664828113758
2025-06-04,11469.33241405688,3964.7772951428256,129.38664828113758
2025-06-05,11419.66235697158,3964.7772951428256,128.3932471394316
2025-06-05,11419.66235697158,3964.7772951428256,128.3932471394316
2025-06-06,11453.713057971197,4477.713933371457,129.07426115942394
2025-06-06,11453.713057971197,4477.713933371457,129.07426115942394
2025-06-09,11709.90339548147,4276.219539679875,134.19806790962937
2025-06-09,11709.90339548147,4276.219539679875,134.19806790962937
2025-06-10,12276.319136437636,3674.7251459882937,145.52638272875274
2025-06-10,12276.319136437636,3674.7251459882937,145.52638272875274
2025-06-11,12506.848120823268,2490.6751354981834,150.13696241646534
2025-06-11,12506.848120823268,2490.6751354981834,150.13696241646534
2025-06-12,12603.788488924276,3052.059750415203,152.07576977848552
2025-06-12,12603.788488924276,3052.059750415203,152.07576977848552
2025-06-13,12340.467866058407,5083.3110355866675,146.80935732116814
2025-06-13,12340.467866058407,5083.3110355866675,146.80935732116814
2025-06-16,12666.58362047884,4832.611153927937,153.33167240957678
2025-06-16,12666.58362047884,4832.611153927937,153.33167240957678
2025-06-17,12767.510744517722,4571.538473213876,155.35021489035444
2025-06-17,12767.510744517722,4571.538473213876,155.35021489035444
2025-06-18,12725.378500568424,4917.347767151528,154.50757001136847
2025-06-18,12725.378500568424,4917.347767151528,154.50757001136847
2025-06-19,12736.384514675712,4917.347767151528,154.72769029351426
2025-06-19,12736.384514675712,4917.347767151528,154.72769029351426
2025-06-20,12721.843677740446,4917.347767151528,154.4368735548089
2025-06-20,12721.843677740446,4917.347767151528,154.4368735548089
2025-06-23,12665.408228275897,4979.427605789013,153.30816456551796
2025-06-23,12665.408228275897,4979.427605789013,153.30816456551796
2025-06-24,13238.691133429938,3374.9444247142683,164.77382266859877
2025-06-24,13238.691133429938,3374.9444247142683,164.77382266859877
2025-06-25,13553.828496517719,3864.3870957539852,171.0765699303544
2025-06-25,13553.828496517719,3864.3870957539852,171.0765699303544
2025-06-26,13824.692895059548,3214.3870957539852,176.49385790119098
2025-06-26,13824.692895059548,3214.3870957539852,176.49385790119098
2025-06-27,13943.80752326642,4707.205561284423,178.87615046532838
2025-06-27,13943.80752326642,4707.205561284423,178.87615046532838
2025-06-30,13958.061654025838,4324.279876327583,179.16123308051678
2025-06-30,13958.061654025838,4324.279876327583,179.16123308051678
2025-07-01,13954.199580069042,4074.279876327583,179.08399160138083
2025-07-01,13954.199580069042,4074.279876327583,179.08399160138083
2025-07-02,13984.10565144959,3848.540518263087,179.6821130289918
2025-07-02,13984.10565144959,3848.540518263087,179.6821130289918
2025-07-03,14290.813412750918,2948.540518263087,185.81626825501837
2025-07-03,14290.813412750918,2948.540518263087,185.81626825501837
2025-07-04,14509.943006489722,3870.4851559013405,190.19886012979447
2025-07-04,14509.943006489722,3870.4851559013405,190.19886012979447
2025-07-07,14471.257054882899,4122.104847237099,189.42514109765798
2025-07-07,14471.257054882899,4122.104847237099,189.42514109765798
2025-07-08,14546.972968460776,4739.046443629698,190.9394593692155
2025-07-08,14546.972968460776,4739.046443629698,190.9394593692155
2025-07-09,14551.782895540486,4489.046443629698,191.03565791080973
2025-07-09,14551.782895540486,4489.046443629698,191.03565791080973
2025-07-10,14936.814939686685,3768.933792514797,198.73629879373368
2025-07-10,14936.814939686685,3768.933792514797,198.73629879373368
2025-07-11,15135.157819487911,3615.945005131634,202.70315638975825
2025-07-11,15135.157819487911,3615.945005131634,202.70315638975825
2025-07-14,15483.247724722827,2554.195602440282,209.66495449445654
2025-07-14,15483.247724722827,2554.195602440282,209.66495449445654
2025-07-15,15667.490871563015,3046.8605213554833,213.3498174312603
2025-07-15,15667.490871563015,3046.8605213554833,213.3498174312603
2025-07-16,15735.412274864562,3046.8605213554833,214.70824549729124
2025-07-16,15735.412274864562,3046.8605213554833,214.70824549729124
2025-07-17,16016.6284578394,3115.532284781428,220.33256915678803
2025-07-17,16016.6284578394,3115.532284781428,220.33256915678803
2025-07-18,16758.40651291782,1301.8970021868101,235.1681302583564
2025-07-18,16758.40651291782,1301.8970021868101,235.1681302583564
2025-07-21,16858.489661918647,391.1382013120861,237.16979323837296
2025-07-21,16858.489661918647,391.1382013120861,237.16979323837296
2025-07-22,16690.450694004798,2679.995367206263,233.80901388009593
2025-07-22,16690.450694004798,2679.995367206263,233.80901388009593
2025-07-23,16965.557283935283,2542.6493939663656,239.31114567870563
2025-07-23,16965.557283935283,2542.6493939663656,239.31114567870563
2025-07-24,16817.67450939131,3205.3887234182566,236.3534901878262
2025-07-24,16817.67450939131,3205.3887234182566,236.3534901878262
2025-07-25,16853.381752699475,3205.3887234182566,237.06763505398948
2025-07-25,16853.381752699475,3205.3887234182566,237.06763505398948
2025-07-28,17116.49259330664,3205.3887234182566,242.3298518661328
2025-07-28,17116.49259330664,3205.3887234182566,242.3298518661328
2025-07-29,17100.28038713889,4862.614815408882,242.00560774277778
2025-07-29,17100.28038713889,4862.614815408882,242.00560774277778
2025-07-30,17029.631217989372,5309.496996898154,240.59262435978744
2025-07-30,17029.631217989372,5309.496996898154,240.59262435978744
2025-07-31,17386.684867848362,4562.19519239526,247.7336973569672
2025-07-31,17386.684867848362,4562.19519239526,247.7336973569672
2025-08-01,16861.089683559552,4576.002703676545,237.22179367119102
2025-08-01,16861.089683559552,4576.002703676545,237.22179367119102
2025-08-04,17164.41712142991,4024.5083099849635,243.28834242859818
2025-08-04,17164.41712142991,4024.5083099849635,243.28834242859818
2025-08-05,17698.850693181135,3474.5083099849635,253.97701386362272
2025-08-05,17698.850693181135,3474.5083099849635,253.97701386362272
2025-08-06,17712.729683129604,4414.026364358453,254.2545936625921
2025-08-06,17712.729683129604,4414.026364358453,254.2545936625921
2025-08-07,18077.922786754873,4220.987763852238,261.5584557350974
2025-08-07,18077.922786754873,4220.987763852238,261.5584557350974
2025-08-08,18459.058051572658,3070.9877638522375,269.1811610314532
2025-08-08,18459.058051572658,3070.9877638522375,269.1811610314532
2025-08-11,18672.37717547895,2580.169508570182,273.44754350957896
2025-08-11,18672.37717547895,2580.169508570182,273.44754350957896
2025-08-12,18670.341783665073,3367.2165530797542,273.4068356733015
2025-08-12,18670.341783665073,3367.2165530797542,273.4068356733015
2025-08-13,19040.318567776074,3117.2165530797542,280.8063713555215
2025-08-13,19040.318567776074,3117.2165530797542,280.8063713555215
2025-08-14,19277.42720142857,3546.4209820547394,285.54854402857137
2025-08-14,19277.42720142857,3546.4209820547394,285.54854402857137
2025-08-15,19042.558126149765,3870.1837248234033,280.8511625229953
2025-08-15,19042.558126149765,3870.1837248234033,280.8511625229953
2025-08-18,18920.68339242522,3443.878262170628,278.4136678485044
2025-08-18,18920.68339242522,3443.878262170628,278.4136678485044
2025-08-19,18971.362914494544,3940.0920584225732,279.4272582898909
2025-08-19,18971.362914494544,3940.0920584225732,279.4272582898909
2025-08-20,18421.912218899724,8229.620576061963,268.4382443779945
2025-08-20,18421.912218899724,8229.620576061963,268.4382443779945
2025-08-21,18481.954489767297,8229.620576061963,269.6390897953459
2025-08-21,18481.954489767297,8229.620576061963,269.6390897953459
2025-08-22,18347.863273489595,8534.433715897974,266.9572654697919
2025-08-22,18347.863273489595,8534.433715897974,266.9572654697919
2025-08-25,18876.882684274948,7282.939322206393,277.5376536854989
2025-08-25,18876.882684274948,7282.939322206393,277.5376536854989
2025-08-26,18888.788135376515,7494.041259109892,277.7757627075303
2025-08-26,18888.788135376515,7494.041259109892,277.7757627075303
2025-08-27,19222.113436005886,6742.5468654183105,284.4422687201177
2025-08-27,19222.113436005886,6742.5468654183105,284.4422687201177
2025-08-28,19314.760686599555,6093.975436846882,286.2952137319911
2025-08-28,19314.760686599555,6093.975436846882,286.2952137319911
2025-08-29,19359.44430310484,6442.84707804095,287.1888860620968
2025-08-29,19359.44430310484,6442.84707804095,287.1888860620968
2025-09-01,19040.1425526209,7247.410153586291,280.80285105241796
2025-09-01,19040.1425526209,7247.410153586291,280.80285105241796
2025-09-02,19073.66527842251,7247.410153586291,281.4733055684502
2025-09-02,19073.66527842251,7247.410153586291,281.4733055684502
2025-09-03,19140.832943920832,6997.410153586291,282.8166588784166
2025-09-03,19140.832943920832,6997.410153586291,282.8166588784166
2025-09-04,19280.596394863336,6747.410153586291,285.61192789726675
2025-09-04,19280.596394863336,6747.410153586291,285.61192789726675
2025-09-05,19338.751951140188,6747.410153586291,286.77503902280375
2025-09-05,19338.751951140188,6747.410153586291,286.77503902280375
2025-09-08,19558.349487414835,7309.653794450301,291.1669897482967
2025-09-08,19558.349487414835,7309.653794450301,291.1669897482967
2025-09-09,19445.558351716936,6909.653794450301,288.91116703433875
2025-09-09,19445.558351716936,6909.653794450301,288.91116703433875
2025-09-10,19490.937113611948,7705.7009983068765,289.818742272239
2025-09-10,19490.937113611948,7705.7009983068765,289.818742272239
2025-09-11,19620.83427383065,7705.7009983068765,292.416685476613
2025-09-11,19620.83427383065,7705.7009983068765,292.416685476613
2025-09-12,19620.83427383065,7705.7009983068765,292.416685476613
2025-09-12,19620.83427383065,7705.7009983068765,292.416685476613
